level	page_num	block_num	par_num	line_num	word_num	left	top	width	height	conf	text
5	1	59	1	1	2	2689	1929	66	22	96.357071	Seed
5	1	59	1	1	3	2767	1929	118	22	96.560387	Contract
4	1	59	1	2	0	2634	1981	237	33	-1	
5	1	59	1	2	1	2634	1981	33	33	4.198818	()
5	1	59	1	2	2	2688	1985	50	27	96.263100	Sep
5	1	59	1	2	3	2750	1985	39	27	96.864380	20,
5	1	59	1	2	4	2803	1985	68	22	96.951912	2024
2	1	60	0	0	0	2639	2037	137	18	-1	
3	1	60	1	0	0	2639	2037	137	18	-1	
4	1	60	1	1	0	2639	2037	137	18	-1	
5	1	60	1	1	1	2639	2037	26	18	56.625824	Al
5	1	60	1	1	2	2688	2041	9	14	58.986656	1
5	1	60	1	1	3	2711	2046	65	9	83.330475	nana
2	1	61	0	0	0	0	212	3600	1948	-1	
3	1	61	1	0	0	0	212	3600	1948	-1	
4	1	61	1	1	0	0	212	3600	1948	-1	
5	1	61	1	1	1	0	212	3600	1948	95.000000	 
